Name,Form Factor,Efficiency Rating,Wattage,Modular,Rating,Price
EVGA SuperNOVA 750 G7,ATX,80+ Gold,750 W,Full,2,
EVGA SuperNOVA 750 GA,ATX,80+ Gold,750 W,Full,30,
EVGA SuperNOVA 750 GA,ATX,80+ Gold,750 W,Full,1,
EVGA SuperNOVA 750 GM,SFX,80+ Gold,750 W,Full,6,329.99
EVGA SuperNOVA 750 GT,ATX,80+ Gold,750 W,Full,24,115.98
EVGA SuperNOVA 750 P2,ATX,80+ Platinum,750 W,Full,40,
EVGA SuperNOVA 750 P5,ATX,80+ Platinum,750 W,Full,2,
EVGA SuperNOVA 750 P6,ATX,80+ Platinum,750 W,Full,0,
EVGA SuperNOVA 750 PQ,ATX,80+ Platinum,750 W,Semi,2,
EVGA SuperNOVA 750 T2,ATX,80+ Titanium,750 W,Full,0,
EVGA SuperNOVA 850 B2,ATX,80+ Bronze,850 W,Semi,11,
EVGA SuperNOVA 850 G+,ATX,80+ Gold,850 W,Full,13,
EVGA SuperNOVA 850 G2,ATX,80+ Gold,850 W,Full,169,
EVGA SuperNOVA 850 G3,ATX,80+ Gold,850 W,Full,74,
EVGA SuperNOVA 850 G5,ATX,80+ Gold,850 W,Full,17,
EVGA SuperNOVA 850 G6,ATX,80+ Gold,850 W,Full,13,
EVGA SuperNOVA 850 G7,ATX,80+ Gold,850 W,Full,1,
EVGA SuperNOVA 850 GA,ATX,80+ Gold,850 W,Full,27,
EVGA SuperNOVA 850 GA,ATX,80+ Gold,850 W,Full,0,
EVGA SuperNOVA 850 GM,SFX,80+ Gold,850 W,Full,9,
EVGA SuperNOVA 850 GS,ATX,80+ Gold,850 W,Full,4,
EVGA SuperNOVA 850 GT,ATX,80+ Gold,850 W,Full,17,129.98
EVGA SuperNOVA 850 P2,ATX,80+ Platinum,850 W,Full,45,
EVGA SuperNOVA 850 P5,ATX,80+ Platinum,850 W,Full,3,399.99
EVGA SuperNOVA 850 P6,ATX,80+ Platinum,850 W,Full,7,
EVGA SuperNOVA 850 PQ,ATX,80+ Platinum,850 W,Semi,0,
EVGA SuperNOVA 850 T2,ATX,80+ Titanium,850 W,Full,7,
EVGA SuperNOVA 850G XC,ATX,80+ Gold,850 W,Full,1,
EVGA SuperNOVA G FTW,ATX,80+ Gold,1000 W,Full,0,
EVGA SuperNOVA NEX1500 Classified,ATX,80+ Gold,1500 W,Full,2,
EVGA SuperNOVA NEX1500 Classified,ATX,80+ Gold,1500 W,Full,0,
EVGA SuperNOVA NEX650G Gold,ATX,80+ Gold,650 W,Full,54,
EVGA SuperNOVA NEX750B,ATX,80+ Bronze,750 W,Semi,52,
EVGA SuperNOVA NEX750B,ATX,80+ Bronze,750 W,Semi,28,
EVGA SuperNOVA NEX750G Gold,ATX,80+ Gold,750 W,Full,44,
EVGA W3,ATX,80+,500 W,No,0,
FirePower ZT,ATX,80+ Bronze,550 W,Full,0,
FirePower ZX,ATX,80+ Gold,850 W,Full,0,
Fractal Design Anode Bronze,SFX,80+ Bronze,450 W,No,0,
Fractal Design Edison M,ATX,80+ Gold,450 W,Semi,6,
Fractal Design Edison M,ATX,80+ Gold,650 W,Semi,2,
Fractal Design Edison M,ATX,80+ Gold,550 W,Semi,0,
Fractal Design Edison M,ATX,80+ Gold,750 W,Semi,1,
Fractal Design Integra M,ATX,80+ Bronze,550 W,Semi,3,
Fractal Design Integra M,ATX,80+ Bronze,650 W,Semi,1,
Fractal Design Integra M,ATX,80+ Bronze,450 W,Semi,5,
Fractal Design Integra R2,ATX,80+ Bronze,500 W,No,1,
Fractal Design Integra R2,ATX,80+ Bronze,750 W,No,0,
Fractal Design Integra R2,ATX,80+ Bronze,650 W,No,10,
Fractal Design Integra R2,ATX,80+ Bronze,500 W,No,2,
Fractal Design Ion 3 Gold,ATX,80+ Gold,1000 W,Full,0,159.99
Fractal Design Ion Gold,ATX,80+ Gold,650 W,Full,0,
Fractal Design Ion Gold,ATX,80+ Gold,850 W,Full,4,
Fractal Design Ion Gold,ATX,80+ Gold,750 W,Full,3,
Fractal Design Ion Gold,ATX,80+ Gold,550 W,Full,1,
Fractal Design Ion SFX 500G,SFX,80+ Gold,500 W,Full,7,
Fractal Design Ion SFX 650G,SFX,80+ Gold,650 W,Full,11,
Fractal Design Ion+ 2 Platinum,ATX,80+ Platinum,860 W,Full,1,
Fractal Design Ion+ 2 Platinum,ATX,80+ Platinum,660 W,Full,10,
Fractal Design Ion+ 2 Platinum,ATX,80+ Platinum,760 W,Full,0,
Fractal Design Ion+ 560P,ATX,80+ Platinum,560 W,Full,4,
Fractal Design Ion+ 660P,ATX,80+ Platinum,660 W,Full,9,
Fractal Design Ion+ 760P,ATX,80+ Platinum,760 W,Full,10,
Fractal Design Ion+ 860P,ATX,80+ Platinum,860 W,Full,14,
Fractal Design Newton R3,ATX,80+ Platinum,800 W,Semi,3,
Fractal Design Newton R3,ATX,80+ Platinum,1000 W,Semi,0,
Fractal Design Newton R3,ATX,80+ Platinum,600 W,Semi,1,
Fractal Design Tesla R2,ATX,80+ Gold,500 W,No,0,
Fractal Design Tesla R2,ATX,80+ Gold,650 W,No,1,
FSP Group ADVAN GM,ATX,80+ Gold,850 W,Full,0,
FSP Group ATX300-PA,ATX,,300 W,No,0,
FSP Group ATX350-PNT,ATX,,350 W,No,0,
FSP Group ATX400-PNT,ATX,,400 W,No,0,
FSP Group AU-1000PRO,ATX,80+ Gold,1000 W,No,0,
FSP Group AU-1200PRO,ATX,80+ Gold,1200 W,No,1,
FSP Group AU-400FL,ATX,80+ Gold,400 W,Semi,0,
FSP Group AU-500FL,ATX,80+ Gold,500 W,Semi,0,
FSP Group AU-750M,ATX,80+ Gold,750 W,Semi,0,
FSP Group AU-850PRO,ATX,80+ Gold,850 W,No,0,
FSP Group AURUM 92+,ATX,80+ Platinum,550 W,Semi,0,
FSP Group AURUM 92+,ATX,80+ Platinum,450 W,Semi,1,
FSP Group AURUM CM GOLD 650,ATX,80+ Gold,650 W,Semi,0,
FSP Group AURUM GOLD 400,ATX,80+ Gold,400 W,No,0,
FSP Group AURUM GOLD 500,ATX,80+ Gold,500 W,No,0,
FSP Group AURUM GOLD 600,ATX,80+ Gold,600 W,No,0,
FSP Group AURUM GOLD 700,ATX,80+ Gold,700 W,No,0,
FSP Group AURUM S 400W,ATX,80+ Gold,400 W,No,1,
FSP Group AURUM S 500W,ATX,80+ Gold,500 W,No,1,
FSP Group AURUM S 600W,ATX,80+ Gold,600 W,No,0,
FSP Group Berserker 500,ATX,80+ Bronze,500 W,No,2,
FSP Group Berzerker,ATX,80+ Bronze,500 W,No,0,
FSP Group CANNON PRO ,ATX,80+ Gold,2000 W,Full,0,
FSP Group Dagger 500,SFX,80+ Gold,500 W,Full,0,
FSP Group Dagger 600,SFX,80+ Gold,600 W,Full,4,
FSP Group Dagger Pro,SFX,80+ Gold,650 W,Full,3,129.99
FSP Group Dagger Pro,SFX,80+ Gold,850 W,Full,2,
FSP Group Dagger Pro,SFX,80+ Gold,750 W,Full,1,
FSP Group Dagger Pro,SFX,80+ Gold,550 W,Full,0,
FSP Group DAGGER PRO ATX3.0,SFX,80+ Gold,850 W,Semi,0,
FSP Group Everest 85PLUS 800,ATX,80+ Bronze,800 W,Full,0,
FSP Group FSP220-60LE,Mini ITX,80+,220 W,No,1,
FSP Group FSP270-60LE,Mini ITX,80+,270 W,No,0,
FSP Group FSP300-57FCB,Flex ATX,80+ Gold,300 W,Full,0,139.99
FSP Group FSP300-60GHS,SFX,80+ Bronze,300 W,No,0,
FSP Group FSP300-60GHS-R,SFX,80+,300 W,No,0,
FSP Group FSP300-60GHT,TFX,80+,300 W,No,0,
FSP Group FSP300-60GHT,TFX,80+ Bronze,300 W,No,0,
FSP Group FSP300-60LG,Mini ITX,80+ Bronze,300 W,No,0,
FSP Group FSP300-60LG-5K,Flex ATX,80+ Bronze,300 W,No,0,118.02
FSP Group FSP300-60SGV,TFX,80+ Gold,300 W,No,1,99.99
FSP Group FSP400-60FGGBA,Flex ATX,80+ Gold,400 W,No,2,92.02
FSP Group FSP400-60GHS,SFX,80+ Bronze,400 W,No,0,
FSP Group FSP450-60GHS,SFX,80+ Bronze,450 W,No,3,
FSP Group FSP500-50FGGBN,Flex ATX,80+ Gold,500 W,No,1,
FSP Group FSP500-50FSPT,Flex ATX,80+ Platinum,500 W,No,0,192
FSP Group FSP650-80EGN,ATX,80+ Gold,650 W,No,0,
FSP Group HEXA 85+,ATX,80+ Bronze,350 W,No,1,
FSP Group HEXA 85+,ATX,80+ Bronze,550 W,No,0,
FSP Group HEXA 85+ PRO,ATX,80+ Bronze,550 W,No,1,
FSP Group HEXA 85+ PRO,ATX,80+ Bronze,650 W,No,0,
FSP Group HEXA+,ATX,,500 W,No,1,
FSP Group HV PRO,ATX,80+,650 W,No,1,
FSP Group Hydro G,ATX,80+ Gold,750 W,Full,3,
FSP Group Hydro G,ATX,80+ Gold,650 W,Full,6,
FSP Group Hydro G,ATX,80+ Gold,850 W,Full,1,
FSP Group Hydro G Pro,ATX,80+ Gold,850 W,Full,2,
FSP Group Hydro G Pro,ATX,80+ Gold,650 W,Full,1,
FSP Group Hydro G Pro,ATX,80+ Gold,750 W,Full,0,
FSP Group Hydro G PRO ATX3.0,ATX,80+ Gold,850 W,Full,2,
FSP Group Hydro GE,ATX,80+ Gold,550 W,Full,0,
FSP Group Hydro GE,ATX,80+ Gold,650 W,Full,1,
FSP Group Hydro K Pro ATX3.0,ATX,80+ Bronze,750 W,No,1,
FSP Group Hydro K Pro ATX3.0,ATX,80+ Bronze,850 W,No,0,
FSP Group Hydro M Pro ATX3.0,ATX,80+ Bronze,700 W,Semi,0,
FSP Group Hydro Pro,ATX,80+ Bronze,600 W,No,0,
FSP Group Hydro PTM,ATX,80+ Platinum,550 W,Full,0,
FSP Group Hydro PTM PRO,ATX,80+ Platinum,750 W,Full,0,129.99
"FSP Group Hydro PTM PRO,Gen5",ATX,80+ Platinum,1650 W,Full,0,
FSP Group Hydro PTM X PRO,ATX,80+ Platinum,850 W,Full,0,
"FSP Group Hydro PTM X PRO,Gen5",ATX,80+ Platinum,1200 W,Full,0,199.99
"FSP Group Hydro Ti PRO,Gen 5",ATX,80+ Titanium,1000 W,Full,8,249.99
"FSP Group Hydro Ti PRO,Gen 5",ATX,80+ Titanium,850 W,Full,0,
FSP Group Hydro X,ATX,80+ Gold,650 W,No,0,
FSP Group HYPER K PRO,ATX,80+,700 W,No,0,
FSP Group HYPER K PRO,ATX,80+,500 W,No,1,
FSP Group Hyper M,ATX,80+,700 W,Semi,1,
FSP Group Hyper M85+,ATX,80+ Bronze,650 W,Semi,0,
FSP Group HYPER S,ATX,80+,600 W,No,0,
FSP Group MEGA TI,ATX,80+ Titanium,1650 W,Full,0,
FSP Group PT1000FM,ATX,80+ Platinum,1000 W,Full,0,
FSP Group PT1200FM,ATX,80+ Platinum,1200 W,Full,1,
FSP Group PT850FM,ATX,80+ Platinum,850 W,Full,0,
FSP Group Raider 450,ATX,80+ Bronze,450 W,No,0,
FSP Group Raider 550,ATX,80+ Bronze,550 W,No,1,
FSP Group Raider 650,ATX,80+ Bronze,650 W,No,2,
FSP Group Raider 750,ATX,80+ Bronze,750 W,No,0,
FSP Group Raider S 450,ATX,80+ Silver,450 W,No,1,
FSP Group Raider S 550,ATX,80+ Silver,550 W,No,0,
FSP Group Raider S 650,ATX,80+ Silver,650 W,No,1,
FSP Group Raider S 750,ATX,80+ Silver,750 W,No,0,
FSP Group SAGA+ 400R,ATX,,400 W,No,0,
FSP Group SAGA+ 450R,ATX,,450 W,No,0,
FSP Group SAGA+ 500R,ATX,,500 W,No,0,
FSP Group SFX Pro,SFX,80+ Bronze,450 W,No,0,
FSP Group Twins,ATX,80+ Gold,700 W,No,0,
FSP Group VITA BD,ATX,80+ Bronze,750 W,No,0,
FSP Group VITA-1000GM,ATX,80+ Gold,1000 W,Full,0,
FSP Group VITA-650GM,ATX,80+ Gold,650 W,Full,0,
FSP Group VITA-750GM,ATX,80+ Gold,750 W,Full,0,
FSP Group VITA-850GM,ATX,80+ Gold,850 W,Full,0,
FSP Group VITA-GM,ATX,80+ Gold,850 W,Full,2,217.78
FSP Group VITA-GM,ATX,80+ Gold,750 W,Full,0,
FSP Group VITAL 400,ATX,80+,400 W,No,0,
FSP Group ZEN 400,ATX,80+ Bronze,400 W,No,1,
G.Skill MB750G,ATX,80+ Gold,750 W,Full,1,
G.Skill MB850G,ATX,80+ Gold,850 W,Full,0,
G.Skill PS1250P,ATX,80+ Platinum,1250 W,Full,1,
G.Skill PS750G,ATX,80+ Gold,750 W,Full,2,
G.Skill PS850G,ATX,80+ Gold,850 W,Full,2,
G.Skill PS850P,ATX,80+ Platinum,850 W,Full,0,
GALAX PGO1AGPFNAFB0,ATX,80+ Gold,1000 W,Full,0,
GALAX PGO1BGPFNAFB0,ATX,80+ Gold,1200 W,Full,0,
GALAX PGO85GPTNAFB0,ATX,80+ Gold,850 W,Full,0,
GAMDIAS ASTRAPE E1,ATX,80+,550 W,No,0,
GAMDIAS ASTRAPE M1,ATX,80+,550 W,No,0,
GAMDIAS ASTRAPE M1 B,ATX,80+ Bronze,750 W,No,0,
GAMDIAS ASTRAPE P1 G,ATX,80+ Gold,650 W,Full,0,
GAMDIAS Cyclops X1 P,ATX,80+ Platinum,1200 W,Full,0,
GAMDIAS HELIOS P2-1000G,ATX,80+ Gold,1000 W,No,0,119.99
GAMDIAS HELIOS P2-1300G,ATX,80+ Gold,1300 W,No,0,
GAMDIAS HELIOS P2-750G,ATX,80+ Gold,750 W,No,0,
GAMDIAS HELIOS P2-850G,ATX,80+ Gold,850 W,No,0,
GAMDIAS KRATOS E1,ATX,80+,500 W,No,0,
GAMDIAS KRATOS M1 B,ATX,80+ Bronze,750 W,No,5,64.98
GAMDIAS KRATOS M1 B,ATX,80+ Bronze,550 W,No,0,
GAMDIAS KRATOS P1 G,ATX,80+ Gold,750 W,No,0,67.77
GAMDIAS KRATOS P1 G,ATX,80+ Gold,750 W,Semi,3,
GAMDIAS KRATOS P2-1000G,ATX,80+ Gold,1000 W,Full,0,
GAMDIAS KRATOS P2-1200G,ATX,80+ Gold,1200 W,Full,0,
GAMDIAS KRATOS P2-750G,ATX,80+ Gold,750 W,Full,0,
GAMDIAS KRATOS P2-850G,ATX,80+ Gold,850 W,Full,0,
GameMax GM,ATX,80+ Bronze,800 W,Semi,1,
GameMax GM,ATX,80+ Bronze,300 W,No,0,
GameMax GM-1050,ATX,80+ Silver,1050 W,Semi,0,
GameMax GP,ATX,80+ Bronze,400 W,No,2,
GameMax GP,ATX,80+ Bronze,650 W,No,3,
GameMax GP,ATX,80+ Bronze,550 W,No,0,
GameMax GS,SFX,80+ Bronze,300 W,No,0,
GameMax GT,TFX,80+ Bronze,300 W,No,0,
GameMax GX Pro Rampage,ATX,80+ Gold,850 W,Full,1,
GameMax GX Pro Rampage,ATX,80+ Platinum,1050 W,Full,3,
GameMax GX Pro Rampage,ATX,80+ Platinum,1250 W,Full,0,
GameMax GX-550 Modular,ATX,80+ Gold,550 W,Full,0,
GameMax GX-650 Modular,ATX,80+ Gold,650 W,Full,0,
GameMax GX-750 Modular,ATX,80+ Gold,750 W,Full,0,
GameMax GX-850 Modular,ATX,80+ Gold,850 W,Full,1,
GameMax Rampage,ATX,80+ Bronze,500 W,No,1,
GameMax Rampage,ATX,80+ Bronze,600 W,No,0,
GameMax Rampage,ATX,80+ Bronze,600 W,No,2,
GameMax RGB,ATX,80+ Platinum,1300 W,Full,0,
GameMax RGB Pro,ATX,80+ Gold,850 W,Full,0,
GameMax RGB Rainbow,ATX,80+ Gold,550 W,Full,0,
GameMax RGB Rainbow,ATX,80+ Gold,850 W,Full,6,
GameMax RGB Rainbow,ATX,80+ Gold,750 W,Full,4,
GameMax VP,ATX,80+ Bronze,600 W,No,0,
GameMax VP RGB,ATX,80+ Bronze,800 W,No,0,
GameMax VP-600-RGB,ATX,80+ Bronze,600 W,No,0,
Gigabyte AORUS ELITE P1000,ATX,80+ Platinum,1000 W,Full,1,
Gigabyte AORUS ELITE P1000 ICE,ATX,80+ Platinum,1000 W,Full,2,
Gigabyte AORUS ELITE P850,ATX,80+ Platinum,850 W,Full,2,
Gigabyte AORUS ELITE P850 ICE,ATX,80+ Platinum,850 W,Full,4,
Gigabyte AORUS P GM,ATX,80+ Gold,750 W,Full,7,
Gigabyte AORUS P GM,ATX,80+ Gold,850 W,Full,5,
Gigabyte AORUS P1200W,ATX,80+ Platinum,1200 W,Full,0,
Gigabyte B700H,ATX,80+ Bronze,700 W,Semi,9,
Gigabyte GE-P450P-C2,ATX,80+,550 W,No,1,
Gigabyte GP-G750H,ATX,80+ Gold,750 W,Semi,10,
Gigabyte GP-P650G PG5,ATX,80+ Gold,650 W,No,0,
Gigabyte GreenMax Plus,ATX,80+ Bronze,650 W,No,0,
Gigabyte GreenMax Plus,ATX,80+ Bronze,550 W,No,1,
Gigabyte Odin GT 800,ATX,80+,800 W,Semi,0,
Gigabyte P1000GM,ATX,80+ Gold,1000 W,Full,0,
Gigabyte P450B,ATX,80+ Bronze,450 W,No,10,
Gigabyte P550B,ATX,80+ Bronze,550 W,No,1,
Gigabyte P550SS,ATX,80+ Silver,550 W,No,0,
Gigabyte P650G,ATX,80+ Gold,650 W,No,1,
Gigabyte P650G ,ATX,80+ Gold,650 W,No,1,
Gigabyte P650SS,ATX,80+ Silver,650 W,No,2,
Gigabyte P650SS,ATX,80+ Silver,650 W,No,1,
Gigabyte P750BS ,ATX,80+ Bronze,750 W,No,0,
Gigabyte P750GM,ATX,80+ Gold,750 W,Full,33,
Gigabyte P850GM,ATX,80+ Gold,850 W,Full,16,
Gigabyte P-B,ATX,80+ Bronze,650 W,No,16,
Gigabyte PB500,ATX,80+ Bronze,500 W,No,1,
Gigabyte PW400,ATX,80+,400 W,No,1,
Gigabyte UD1000GM,ATX,80+ Gold,1000 W,Full,1,
Gigabyte UD1000GM PG5,ATX,80+ Gold,1000 W,Full,0,
Gigabyte UD1000GM PG5 ,ATX,80+ Gold,1000 W,Full,4,109.99
Gigabyte UD1000GM PG5 V2,ATX,80+ Gold,1000 W,Full,1,139.99
Gigabyte UD1000GM PG5 V2,ATX,80+ Gold,1000 W,Full,0,117.59
Gigabyte UD1300GM PG5,ATX,80+ Gold,1300 W,Full,0,
Gigabyte UD1600PM PG5 AI TOP,ATX,80+ Platinum,1600 W,Full,0,
Gigabyte UD750GM,ATX,80+ Gold,750 W,Full,46,
Gigabyte UD750GM PG5 V2,ATX,80+ Gold,750 W,Full,0,79.98
Gigabyte UD750GM-A,ATX,80+ Gold,750 W,Full,0,
Gigabyte UD850GM,ATX,80+ Gold,850 W,Full,15,
Gigabyte UD850GM PG5 ,ATX,80+ Gold,850 W,Full,2,
Gigabyte UD850GM PG5 V2,ATX,80+ Gold,850 W,Full,1,193.9
Gigabyte UD850GM PG5 V2,ATX,80+ Gold,850 W,Full,0,147.61
Gigabyte UD850GM-A,ATX,80+ Gold,850 W,Full,0,89.99
Gigabyte UD850GM-A PG5,ATX,80+ Gold,850 W,Full,0,89.99
Gigabyte UD-GM PG5,ATX,80+ Gold,850 W,Full,2,109.99
Gigabyte UD-GM PG5,ATX,80+ Gold,750 W,Full,0,
HEC HEC200SA2FX,Mini ITX,,200 W,No,0,
HEC HEC200SA-2FX,Mini ITX,,200 W,No,0,
HEC HEC200SAFX,Mini ITX,,200 W,No,0,
HEC HEC250SRT,SFX,,250 W,No,0,
HEC HEC350TEWX,ATX,80+,350 W,No,0,
HEC HP485D,ATX,,485 W,No,2,
HEC HP485D Retail,ATX,,485 W,No,0,
HEC HP585D,ATX,,585 W,No,0,
HEC HP585D RETAIL,ATX,,585 W,No,1,
HEC Orion,ATX,,585 W,No,0,
HEC Raptor500,ATX,,500 W,No,0,
HEC XP1080,ATX,,1080 W,Full,0,123.76
HEC X-Power Pro 600,ATX,,600 W,No,0,
HEC X-Power Pro 650,ATX,,650 W,No,0,
HEC XPOWER585 OEM,ATX,,585 W,No,0,
HEC XPOWER585 RETAIL,ATX,,585 W,No,0,
HEC XPOWER780,ATX,,600 W,No,0,
HEC ZEPHY580MX,ATX,,580 W,No,0,
HEC Zephyr 700 CM,ATX,80+,700 W,Semi,0,
HEC Zephyr MX-750,ATX,80+ Bronze,750 W,No,1,
HEC ZEPHYR650,ATX,,650 W,No,0,
High Power PG-750,ATX,,750 W,No,0,
In Win A45,ATX,80+,450 W,No,0,
In Win A55,ATX,80+,550 W,No,1,
In Win A65,ATX,80+,650 W,No,0,
In Win Classic,ATX,80+ Platinum,900 W,Full,0,
In Win Classic,ATX,80+ Platinum,750 W,Full,1,
In Win Commander,ATX,80+,1200 W,Full,0,
In Win Commander II,ATX,80+ Bronze,850 W,Full,0,
In Win Commander II,ATX,80+ Bronze,1200 W,Full,2,
In Win Commander III,ATX,80+ Gold,800 W,Semi,0,
In Win Commander III,ATX,80+ Gold,700 W,Semi,1,
In Win Commander III 600,ATX,80+ Gold,600 W,Semi,0,
In Win Compact,SFX,80+ Gold,700 W,Full,0,
In Win Glacier,ATX,80+ Gold,900 W,Semi,0,
In Win GreenMe 550,ATX,80+ Bronze,550 W,No,0,
In Win GreenMe 650,ATX,80+ Bronze,650 W,No,0,
In Win IP-P300BN7-2,ATX,80+,300 W,No,0,
In Win IP-S200DF1-0,TFX,,200 W,No,0,
In Win IP-S300FF1-0,TFX,80+,300 W,No,0,62.02
In Win IP-S350CQ2-0T,ATX,,350 W,No,1,
In Win P105II,ATX,80+ Platinum,1050 W,Full,0,199
In Win P130II,ATX,80+ Platinum,1300 W,Full,0,233.03
In Win P55F,ATX,80+ Gold,550 W,No,0,
In Win P65,ATX,80+ Gold,650 W,Full,0,
In Win P65F,ATX,80+ Gold,650 W,No,0,
In Win P75,ATX,80+ Gold,750 W,Full,2,
In Win P75F,ATX,80+ Gold,750 W,No,0,
In Win P75FII,ATX,80+ Gold,750 W,No,0,
In Win P85,ATX,80+ Gold,850 W,Full,0,
In Win P85FII,ATX,80+ Gold,850 W,No,0,
In Win PB,ATX,80+ Gold,650 W,Full,3,
In Win PB,ATX,80+ Gold,750 W,Full,1,
In Win PB,ATX,80+ Gold,850 W,Full,0,
Insignia NS-PCW5508,ATX,80+ Bronze,550 W,No,2,
Inter-Tech 88882037,ATX,80+,450 W,No,0,
Inter-Tech 88882144,TFX,,300 W,No,0,
Inter-Tech Argus APS,ATX,,720 W,No,1,
Inter-Tech Argus RGB CM II,ATX,80+ Gold,650 W,Semi,0,105.09
Inter-Tech Argus RGB II,ATX,80+ Bronze,500 W,No,0,
Inter-Tech Coba Nitrox Nobility,ATX,80+ Silver,700 W,Semi,0,
Inter-Tech HA-1200BA4,ATX,80+ Gold,1200 W,Full,0,
Inter-Tech SAMA XPH-1200A,ATX,80+ Platinum,1200 W,Full,0,
iStarUSA TC-1200PD8G,ATX,,1200 W,Full,0,309.99
iTek GF EVO,ATX,80+ Gold,650 W,Full,0,
iTek GF750 EVO,ATX,80+ Gold,750 W,Full,0,
Kingwin ABT-1050MM,ATX,,1050 W,No,0,
Kingwin ABT-450MM,ATX,,450 W,No,0,
Kingwin ABT-610MM,ATX,,610 W,No,0,
Kingwin ABT-650MM,ATX,,650 W,No,2,
Kingwin ABT-730MM,ATX,,730 W,No,0,
Kingwin ABT-750MM,ATX,,750 W,No,0,
Kingwin ABT-850MM,ATX,,850 W,No,0,
Kingwin AP-550,ATX,80+ Platinum,550 W,No,0,
Kingwin KX-1000,ATX,80+ Bronze,1000 W,Semi,0,
Kingwin Lazer,ATX,80+,750 W,Full,0,
Kingwin Lazer,ATX,80+ Bronze,1000 W,Semi,3,
Kingwin Lazer Gold,ATX,80+ Gold,1300 W,Semi,0,
Kingwin Lazer Platinum,ATX,80+ Platinum,550 W,Semi,1,
Kingwin Lazer Platinum,ATX,80+ Platinum,750 W,Semi,0,
Kingwin Mach 1,ATX,80+ Bronze,1220 W,Full,0,
Kingwin MK,ATX,,850 W,No,0,
Kingwin MK,ATX,,750 W,No,1,
Kingwin MKX,ATX,,850 W,Semi,0,
Kingwin STR-500,ATX,80+ Platinum,500 W,Semi,0,
KOLINK Classic Power,ATX,80+ Bronze,600 W,No,1,
KOLINK Classic Power,ATX,80+ Bronze,700 W,No,2,
KOLINK Continuum,ATX,80+ Platinum,1050 W,Full,0,
KOLINK Continuum V2,ATX,80+ Platinum,1050 W,Full,0,
KOLINK Core,ATX,80+,400 W,No,0,
KOLINK Core RGB,ATX,80+,600 W,No,0,
KOLINK ENCLAVE,ATX,80+ Gold,500 W,Full,0,
KOLINK KL-1000M,ATX,80+ Bronze,1000 W,Semi,0,
KOLINK KL-400,ATX,80+ Bronze,400 W,No,0,
KOLINK KL-500,ATX,80+ Bronze,500 W,No,0,
KOLINK KL-500M,ATX,80+ Bronze,500 W,Semi,0,
KOLINK KL-600M,ATX,80+ Bronze,600 W,Semi,0,
KOLINK KL-700M,ATX,80+ Bronze,700 W,Semi,0,
KOLINK KL-850M,ATX,80+ Bronze,850 W,Semi,0,
KOLINK KL-SFX250,SFX,80+ Bronze,250 W,No,0,
KOLINK KL-SFX350,SFX,80+ Bronze,350 W,No,0,
KOLINK KL-SFX450,SFX,80+ Bronze,450 W,No,0,
KOLINK Modular Power,ATX,80+ Bronze,700 W,Semi,0,
KOLINK Regulator,ATX,80+ Gold,750 W,Full,0,
Kuroutoshikou KRPW-BR550W/85+,ATX,80+ Bronze,550 W,No,0,
Kuroutoshikou KRPW-BR650W/85+,ATX,80+ Bronze,650 W,No,0,
Kuroutoshikou KRPW-L5-500W/80+,ATX,80+,500 W,No,1,
LC-Power LC V2.31,ATX,80+ Platinum,550 W,Full,0,
LC-Power LC1000 V2.4,ATX,80+ Platinum,1000 W,Full,0,
LC-Power LC1000P V3.0,ATX,80+ Platinum,1000 W,Full,1,
LC-Power LC1200 V2.4,ATX,80+ Platinum,1200 W,Full,0,
LC-Power LC1200P V3.0,ATX,80+ Platinum,1200 W,Full,0,
LC-Power LC6 V2.31,ATX,80+ Gold,550 W,Full,0,
LC-Power LC6 V2.31,ATX,80+ Gold,1000 W,Full,1,
LC-Power LC6350 V2.3,ATX,80+ Bronze,350 W,No,0,
LC-Power LC6450 V2.3,ATX,80+ Bronze,450 W,No,0,
LC-Power LC6460GP3 V2.3 230V,ATX,80+ Silver,460 W,No,0,
LC-Power LC6550 V2.3,ATX,80+ Bronze,550 W,No,1,
LC-Power LC6560GP3 V2.3 230V,ATX,80+ Silver,560 W,No,0,
LC-Power LC6650 V2.3,ATX,80+ Bronze,650 W,No,1,
LC-Power LC6650GP3 V2.3 230V,ATX,80+ Silver,650 W,No,2,
LC-Power LC850P V3.0,ATX,80+ Platinum,850 W,Full,0,
LC-Power LC8550 V2.31 Prophet,ATX,80+ Bronze,550 W,Semi,0,
LC-Power OFFICE SERIES,ATX,,600 W,No,0,
LEPA B550-MB,ATX,80+ Bronze,550 W,Semi,0,
LEPA B550-SA,ATX,80+ Bronze,550 W,No,0,
LEPA B650-SA,ATX,80+ Bronze,650 W,No,0,
LEPA B850-MA,ATX,80+ Bronze,850 W,Semi,1,
LEPA G,ATX,80+ Gold,1600 W,Full,2,
LEPA G,ATX,80+ Gold,650 W,Semi,1,
LEPA G1000-MA,ATX,80+ Gold,1000 W,Semi,0,
LEPA G1000-MB,ATX,80+ Gold,1000 W,Full,0,
LEPA G1200-MA,ATX,80+ Gold,1200 W,Semi,1,
LEPA G800-MB,ATX,80+ Gold,800 W,Semi,0,
LEPA MaxBron,ATX,80+ Bronze,1000 W,Semi,0,
LEPA MaxBron,ATX,80+ Bronze,700 W,Semi,2,
LEPA MaxBron,ATX,80+ Bronze,800 W,Semi,1,
